1,210,A02,Line 15,WES2,15:53:27,15:53:42
1,210,A02,Line 15,LIM4,15:55:23,15:55:38
1,210,A02,Line 15,SHA2,15:57:40,15:57:55
1,210,A02,Line 15,BAN10,16:01:20,16:02:10
1,210,A02,Line 15,BANH,16:03:05,16:03:10
1,210,A02,Line 15,BAN9,16:04:07,16:05:27
1,210,A02,Line 15,JRMS,16:06:44,16:07:26
1,210,A02,Line 15,JRMX,16:06:44,16:07:26
1,210,A02,Line 15,SHA1,16:08:55,16:09:10
1,210,A02,Line 15,LIM3,16:11:16,16:11:31
1,210,A02,Line 15,WES1,16:13:03,16:13:18
1,210,A02,Line 15,JCAW,16:14:23,16:15:13
1,210,A02,Line 15,CAW1/2,16:15:32,16:16:17
1,210,A02,Line 15,HEQ1,16:17:16,16:17:31
1,210,A02,Line 15,SOQ1,16:19:22,16:19:37
1,210,A02,Line 15,CRO1,16:21:10,16:21:25
1,210,A02,Line 15,MUD1,16:22:35,16:22:50
1,210,A02,Line 15,ISG1,16:23:55,16:24:10
1,210,A02,Line 15,CUS1,16:25:38,16:26:03
1,210,A02,Line 15,GRE4,16:27:36,16:27:51
1,210,A02,Line 15,DEB1,16:29:26,16:29:41
1,210,A02,Line 15,ELR1,16:31:21,16:31:36
1,210,A01,Line 15,LEW6,16:32:53,16:35:40
1,210,A01,Line 15,ELR2,16:36:55,16:37:10
1,210,A01,Line 15,DEB2,16:38:46,16:39:01
1,210,A01,Line 15,GRE3,16:40:48,16:41:03
1,210,A01,Line 15,CUS2,16:42:35,16:43:03
1,210,A01,Line 15,ISG2,16:44:28,16:44:43
1,210,A01,Line 15,MUD2,16:45:56,16:46:11
1,210,A01,Line 15,JCRO,16:46:26,16:47:11
1,210,A01,Line 15,CRO2,16:47:21,16:47:36
1,210,A01,Line 15,SOQ2,16:49:08,16:49:23
1,210,A01,Line 15,HEQ2,16:51:10,16:51:25
1,210,A01,Line 15,CAW5/6,16:52:28,16:53:18
1,210,A01,Line 15,WIQ4,16:54:11,16:54:34
1,210,A01,Line 15,JWEM,16:54:44,16:55:34
1,210,A01,Line 15,WES2,16:56:12,16:56:27
1,210,A01,Line 15,LIM4,16:58:08,16:58:23
1,210,A01,Line 15,SHA2,17:00:25,17:00:40
1,210,A01,Line 15,BAN10,17:04:05,17:04:55
1,210,A01,Line 15,BANH,17:05:50,17:05:55
1,210,A01,Line 15,BAN9,17:06:52,17:08:22
